"month","year","logan2013","bear2015","weber2014"
4,1491,NA,NA,NA
5,1491,NA,NA,NA
6,1491,NA,NA,NA
7,1491,NA,NA,NA
8,1491,NA,NA,NA
9,1491,NA,NA,NA
10,1491,NA,NA,NA
11,1491,NA,NA,NA
12,1491,NA,NA,NA
1,1492,NA,NA,NA
2,1492,NA,NA,NA
3,1492,NA,NA,NA
4,1492,NA,NA,NA
5,1492,NA,NA,NA
6,1492,NA,NA,NA
7,1492,NA,NA,NA
8,1492,NA,NA,NA
9,1492,NA,NA,NA
10,1492,NA,NA,NA
11,1492,NA,NA,NA
12,1492,NA,NA,NA
1,1493,NA,NA,NA
2,1493,NA,NA,NA
3,1493,NA,NA,NA
4,1493,NA,NA,NA
5,1493,NA,NA,NA
6,1493,NA,NA,NA
7,1493,NA,NA,NA
8,1493,NA,NA,NA
9,1493,NA,NA,NA
10,1493,NA,NA,NA
11,1493,NA,NA,NA
12,1493,NA,NA,NA
1,1494,NA,NA,NA
2,1494,NA,NA,NA
3,1494,NA,NA,NA
4,1494,NA,NA,NA
5,1494,NA,NA,NA
6,1494,NA,NA,NA
7,1494,NA,NA,NA
8,1494,NA,NA,NA
9,1494,NA,NA,NA
10,1494,NA,NA,NA
11,1494,NA,NA,NA
12,1494,NA,NA,NA
1,1495,NA,NA,NA
2,1495,NA,NA,NA
3,1495,NA,NA,NA
4,1495,NA,NA,NA
5,1495,NA,NA,NA
6,1495,NA,NA,NA
7,1495,NA,NA,NA
8,1495,NA,NA,NA
9,1495,NA,NA,NA
10,1495,NA,NA,NA
11,1495,NA,NA,NA
12,1495,NA,NA,NA
1,1496,NA,NA,NA
2,1496,NA,NA,NA
3,1496,NA,NA,NA
4,1496,NA,NA,NA
5,1496,NA,NA,NA
6,1496,NA,NA,NA
7,1496,NA,NA,NA
8,1496,NA,NA,NA
9,1496,NA,NA,NA
10,1496,NA,NA,NA
11,1496,NA,NA,NA
12,1496,NA,NA,NA
1,1497,NA,NA,NA
2,1497,NA,NA,NA
3,1497,NA,NA,NA
4,1497,NA,NA,NA
5,1497,NA,NA,NA
6,1497,NA,NA,NA
7,1497,NA,NA,NA
8,1497,NA,NA,NA
9,1497,NA,NA,NA
10,1497,NA,NA,NA
11,1497,NA,NA,NA
12,1497,NA,NA,NA
1,1498,NA,NA,NA
2,1498,NA,NA,NA
3,1498,NA,NA,NA
4,1498,NA,NA,NA
5,1498,NA,NA,NA
6,1498,NA,NA,NA
7,1498,NA,NA,NA
8,1498,NA,NA,NA
9,1498,NA,NA,NA
10,1498,NA,NA,NA
11,1498,NA,NA,NA
12,1498,NA,NA,NA
1,1499,NA,NA,NA
2,1499,NA,NA,NA
3,1499,NA,NA,NA
4,1499,NA,NA,NA
5,1499,NA,NA,NA
6,1499,NA,NA,NA
7,1499,NA,NA,NA
8,1499,NA,NA,NA
9,1499,NA,NA,NA
10,1499,NA,NA,NA
11,1499,NA,NA,NA
12,1499,NA,NA,NA
1,1500,NA,NA,NA
2,1500,NA,NA,NA
3,1500,NA,NA,NA
4,1500,NA,NA,NA
5,1500,NA,NA,NA
6,1500,NA,NA,NA
7,1500,NA,NA,NA
8,1500,NA,NA,NA
9,1500,NA,NA,NA
10,1500,NA,NA,NA
11,1500,NA,NA,NA
12,1500,NA,NA,NA
1,1501,NA,NA,NA
2,1501,NA,NA,NA
3,1501,NA,NA,NA
4,1501,NA,NA,NA
5,1501,NA,NA,NA
6,1501,NA,NA,NA
7,1501,NA,NA,NA
8,1501,NA,NA,NA
9,1501,NA,NA,NA
10,1501,NA,NA,NA
11,1501,NA,NA,NA
12,1501,NA,NA,NA
1,1502,NA,NA,NA
2,1502,NA,NA,NA
3,1502,NA,NA,NA
4,1502,NA,NA,NA
5,1502,NA,NA,NA
6,1502,NA,NA,NA
7,1502,NA,NA,NA
8,1502,NA,NA,NA
9,1502,NA,NA,NA
10,1502,NA,NA,NA
11,1502,NA,NA,NA
12,1502,NA,NA,NA
1,1503,NA,NA,NA
2,1503,NA,NA,NA
3,1503,NA,NA,NA
4,1503,NA,NA,NA
5,1503,NA,NA,NA
6,1503,NA,NA,NA
7,1503,NA,NA,NA
8,1503,NA,NA,NA
9,1503,NA,NA,NA
10,1503,NA,NA,NA
11,1503,NA,NA,NA
12,1503,NA,NA,NA
1,1504,NA,NA,NA
2,1504,NA,NA,NA
3,1504,NA,NA,NA
4,1504,NA,NA,NA
5,1504,NA,NA,NA
6,1504,NA,NA,NA
7,1504,NA,NA,NA
8,1504,NA,NA,NA
9,1504,NA,NA,NA
10,1504,NA,NA,NA
11,1504,NA,NA,NA
12,1504,NA,NA,NA
1,1505,NA,NA,NA
2,1505,NA,NA,NA
3,1505,NA,NA,NA
4,1505,NA,NA,NA
5,1505,NA,NA,NA
6,1505,NA,NA,NA
7,1505,NA,NA,NA
8,1505,NA,NA,NA
9,1505,NA,NA,NA
10,1505,NA,NA,NA
11,1505,NA,NA,NA
12,1505,NA,NA,NA
1,1506,NA,NA,NA
2,1506,NA,NA,NA
3,1506,NA,NA,NA
4,1506,NA,NA,NA
5,1506,NA,NA,NA
6,1506,NA,NA,NA
7,1506,NA,NA,NA
8,1506,NA,NA,NA
9,1506,NA,NA,NA
10,1506,NA,NA,NA
11,1506,NA,NA,NA
12,1506,NA,NA,NA
1,1507,NA,NA,NA
2,1507,NA,NA,NA
3,1507,NA,NA,NA
4,1507,NA,NA,NA
5,1507,NA,NA,NA
6,1507,NA,NA,NA
7,1507,NA,NA,NA
8,1507,NA,NA,NA
9,1507,NA,NA,NA
10,1507,NA,NA,NA
11,1507,NA,NA,NA
12,1507,NA,NA,NA
1,1508,NA,NA,NA
2,1508,NA,NA,NA
3,1508,NA,NA,NA
4,1508,NA,NA,NA
5,1508,NA,NA,NA
6,1508,NA,NA,NA
7,1508,NA,NA,NA
8,1508,NA,NA,NA
9,1508,NA,NA,NA
10,1508,NA,NA,NA
11,1508,NA,NA,NA
12,1508,NA,NA,NA
1,1509,NA,NA,NA
2,1509,NA,NA,NA
3,1509,NA,NA,NA
4,1509,NA,NA,NA
5,1509,NA,NA,NA
6,1509,NA,NA,NA
7,1509,NA,NA,NA
8,1509,NA,NA,NA
9,1509,NA,NA,NA
10,1509,NA,NA,NA
11,1509,NA,NA,NA
12,1509,NA,NA,NA
1,1510,NA,NA,NA
2,1510,NA,NA,NA
3,1510,NA,NA,NA
4,1510,NA,NA,NA
5,1510,NA,NA,NA
6,1510,NA,NA,NA
7,1510,NA,NA,NA
8,1510,NA,NA,NA
9,1510,NA,NA,NA
10,1510,NA,NA,NA
11,1510,NA,NA,NA
12,1510,NA,NA,NA
1,1511,NA,NA,NA
2,1511,NA,NA,NA
3,1511,NA,NA,NA
4,1511,NA,NA,NA
5,1511,NA,NA,NA
6,1511,NA,NA,NA
7,1511,NA,NA,NA
8,1511,NA,NA,NA
9,1511,NA,NA,NA
10,1511,NA,NA,NA
11,1511,NA,NA,NA
12,1511,NA,NA,NA
1,1512,NA,NA,NA
2,1512,NA,NA,NA
3,1512,NA,NA,NA
4,1512,NA,NA,NA
5,1512,NA,NA,NA
6,1512,NA,NA,NA
7,1512,NA,NA,NA
8,1512,NA,NA,NA
9,1512,NA,NA,NA
10,1512,NA,NA,NA
11,1512,NA,NA,NA
12,1512,NA,NA,NA
1,1513,NA,NA,NA
2,1513,NA,NA,NA
3,1513,NA,NA,NA
4,1513,NA,NA,NA
5,1513,NA,NA,NA
6,1513,NA,NA,NA
7,1513,NA,NA,NA
8,1513,NA,NA,NA
9,1513,NA,NA,NA
10,1513,NA,NA,NA
11,1513,NA,NA,NA
12,1513,NA,NA,NA
1,1514,NA,NA,NA
2,1514,NA,NA,NA
3,1514,NA,NA,NA
4,1514,NA,NA,NA
5,1514,NA,NA,NA
6,1514,NA,NA,NA
7,1514,NA,NA,NA
8,1514,NA,NA,NA
9,1514,NA,NA,NA
10,1514,NA,NA,NA
11,1514,NA,NA,NA
12,1514,NA,NA,NA
1,1515,NA,NA,NA
2,1515,NA,NA,NA
3,1515,NA,NA,NA
4,1515,NA,NA,NA
5,1515,NA,NA,NA
6,1515,NA,NA,NA
7,1515,NA,NA,NA
8,1515,NA,NA,NA
9,1515,NA,NA,NA
10,1515,NA,NA,NA
11,1515,NA,NA,NA
12,1515,NA,NA,NA
1,1516,NA,NA,NA
2,1516,NA,NA,NA
3,1516,NA,NA,NA
4,1516,NA,NA,NA
5,1516,NA,NA,NA
6,1516,NA,NA,NA
7,1516,NA,NA,NA
8,1516,NA,NA,NA
9,1516,NA,NA,NA
10,1516,NA,NA,NA
11,1516,NA,NA,NA
12,1516,NA,NA,NA
1,1517,NA,NA,NA
2,1517,NA,NA,NA
3,1517,NA,NA,NA
4,1517,NA,NA,NA
5,1517,NA,NA,NA
6,1517,NA,NA,NA
7,1517,NA,NA,NA
8,1517,NA,NA,NA
9,1517,NA,NA,NA
10,1517,NA,NA,NA
11,1517,NA,NA,NA
12,1517,NA,NA,NA
1,1518,NA,NA,NA
2,1518,NA,NA,NA
3,1518,NA,NA,NA
4,1518,NA,NA,NA
5,1518,NA,NA,NA
6,1518,NA,NA,NA
7,1518,NA,NA,NA
8,1518,NA,NA,NA
9,1518,NA,NA,NA
10,1518,NA,NA,NA
11,1518,NA,NA,NA
12,1518,NA,NA,NA
1,1519,NA,NA,NA
2,1519,NA,NA,NA
3,1519,NA,NA,NA
4,1519,NA,NA,NA
5,1519,NA,NA,NA
6,1519,NA,NA,NA
7,1519,NA,NA,NA
8,1519,NA,NA,NA
9,1519,NA,NA,NA
10,1519,NA,NA,NA
11,1519,NA,NA,NA
12,1519,NA,NA,NA
1,1520,NA,NA,NA
2,1520,NA,NA,NA
3,1520,NA,NA,NA
4,1520,NA,NA,NA
5,1520,NA,NA,NA
6,1520,NA,NA,NA
7,1520,NA,NA,NA
8,1520,NA,NA,NA
9,1520,NA,NA,NA
10,1520,NA,NA,NA
11,1520,NA,NA,NA
12,1520,NA,NA,NA
1,1521,NA,NA,NA
2,1521,NA,NA,NA
3,1521,NA,NA,NA
4,1521,NA,NA,NA
5,1521,NA,NA,NA
6,1521,NA,NA,NA
7,1521,NA,NA,NA
8,1521,NA,NA,NA
9,1521,NA,NA,NA
10,1521,NA,NA,NA
11,1521,NA,NA,NA
12,1521,NA,NA,NA
1,1522,NA,NA,NA
2,1522,NA,NA,NA
3,1522,NA,NA,NA
4,1522,NA,NA,NA
5,1522,NA,NA,NA
6,1522,NA,NA,NA
7,1522,NA,NA,NA
8,1522,NA,NA,NA
9,1522,NA,NA,NA
10,1522,NA,NA,NA
11,1522,NA,NA,NA
12,1522,NA,NA,NA
1,1523,NA,NA,NA
2,1523,NA,NA,NA
3,1523,NA,NA,NA
4,1523,NA,NA,NA
5,1523,NA,NA,NA
6,1523,NA,NA,NA
7,1523,NA,NA,NA
8,1523,NA,NA,NA
9,1523,NA,NA,NA
10,1523,NA,NA,NA
11,1523,NA,NA,NA
12,1523,NA,NA,NA
1,1524,NA,NA,NA
2,1524,NA,NA,NA
3,1524,NA,NA,NA
4,1524,NA,NA,NA
5,1524,NA,NA,NA
6,1524,NA,NA,NA
7,1524,NA,NA,NA
8,1524,NA,NA,NA
9,1524,NA,NA,NA
10,1524,NA,NA,NA
11,1524,NA,NA,NA
12,1524,NA,NA,NA
1,1525,NA,NA,NA
2,1525,NA,NA,NA
3,1525,NA,NA,NA
4,1525,NA,NA,NA
5,1525,NA,NA,NA
6,1525,NA,NA,NA
7,1525,NA,NA,NA
8,1525,NA,NA,NA
9,1525,NA,NA,NA
10,1525,NA,NA,NA
11,1525,NA,NA,NA
12,1525,NA,NA,NA
1,1526,NA,NA,NA
2,1526,NA,NA,NA
3,1526,NA,NA,NA
4,1526,NA,NA,NA
5,1526,NA,NA,NA
6,1526,NA,NA,NA
7,1526,NA,NA,NA
8,1526,NA,NA,NA
9,1526,NA,NA,NA
10,1526,NA,NA,NA
11,1526,NA,NA,NA
12,1526,NA,NA,NA
1,1527,NA,NA,NA
2,1527,NA,NA,NA
3,1527,NA,NA,NA
4,1527,NA,NA,NA
5,1527,NA,NA,NA
6,1527,NA,NA,NA
7,1527,NA,NA,NA
8,1527,NA,NA,NA
9,1527,NA,NA,NA
10,1527,NA,NA,NA
11,1527,NA,NA,NA
12,1527,NA,NA,NA
1,1528,NA,NA,NA
2,1528,NA,NA,NA
3,1528,NA,NA,NA
4,1528,NA,NA,NA
5,1528,NA,NA,NA
6,1528,NA,NA,NA
7,1528,NA,NA,NA
8,1528,NA,NA,NA
9,1528,NA,NA,NA
10,1528,NA,NA,NA
11,1528,NA,NA,NA
12,1528,NA,NA,NA
1,1529,NA,NA,NA
2,1529,NA,NA,NA
3,1529,NA,NA,NA
4,1529,NA,NA,NA
5,1529,NA,NA,NA
6,1529,NA,NA,NA
7,1529,NA,NA,NA
8,1529,NA,NA,NA
9,1529,NA,NA,NA
10,1529,NA,NA,NA
11,1529,NA,NA,NA
12,1529,NA,NA,NA
1,1530,NA,NA,NA
2,1530,NA,NA,NA
3,1530,NA,NA,NA
4,1530,NA,NA,NA
5,1530,NA,NA,NA
6,1530,NA,NA,NA
7,1530,NA,NA,NA
8,1530,NA,NA,NA
9,1530,NA,NA,NA
10,1530,NA,NA,NA
11,1530,NA,NA,NA
12,1530,NA,NA,NA
1,1531,NA,NA,NA
2,1531,NA,NA,NA
3,1531,NA,NA,NA
4,1531,NA,NA,NA
5,1531,NA,NA,NA
6,1531,NA,NA,NA
7,1531,NA,NA,NA
8,1531,NA,NA,NA
9,1531,NA,NA,NA
10,1531,NA,NA,NA
11,1531,NA,NA,NA
12,1531,NA,NA,NA
1,1532,NA,NA,NA
2,1532,NA,NA,NA
3,1532,NA,NA,NA
4,1532,NA,NA,NA
5,1532,NA,NA,NA
6,1532,NA,NA,NA
7,1532,NA,NA,NA
8,1532,NA,NA,NA
9,1532,NA,NA,NA
10,1532,NA,NA,NA
11,1532,NA,NA,NA
12,1532,NA,NA,NA
1,1533,NA,NA,NA
2,1533,NA,NA,NA
3,1533,NA,NA,NA
4,1533,NA,NA,NA
5,1533,NA,NA,NA
6,1533,NA,NA,NA
7,1533,NA,NA,NA
8,1533,NA,NA,NA
9,1533,NA,NA,NA
10,1533,NA,NA,NA
11,1533,NA,NA,NA
12,1533,NA,NA,NA
1,1534,NA,NA,NA
2,1534,NA,NA,NA
3,1534,NA,NA,NA
4,1534,NA,NA,NA
5,1534,NA,NA,NA
6,1534,NA,NA,NA
7,1534,NA,NA,NA
8,1534,NA,NA,NA
9,1534,NA,NA,NA
10,1534,NA,NA,NA
11,1534,NA,NA,NA
12,1534,NA,NA,NA
1,1535,NA,NA,NA
2,1535,NA,NA,NA
3,1535,NA,NA,NA
4,1535,NA,NA,NA
5,1535,NA,NA,NA
6,1535,NA,NA,NA
7,1535,NA,NA,NA
8,1535,NA,NA,NA
9,1535,NA,NA,NA
10,1535,NA,NA,NA
11,1535,NA,NA,NA
12,1535,NA,NA,NA
1,1536,NA,NA,NA
2,1536,NA,NA,NA
3,1536,NA,NA,NA
4,1536,NA,NA,NA
5,1536,NA,NA,NA
6,1536,NA,NA,NA
7,1536,NA,NA,NA
8,1536,NA,NA,NA
9,1536,NA,NA,NA
10,1536,NA,NA,NA
11,1536,NA,NA,NA
12,1536,NA,NA,NA
1,1537,NA,NA,NA
2,1537,NA,NA,NA
3,1537,NA,NA,NA
4,1537,NA,NA,NA
5,1537,NA,NA,NA
6,1537,NA,NA,NA
7,1537,NA,NA,NA
8,1537,NA,NA,NA
9,1537,NA,NA,NA
10,1537,NA,NA,NA
11,1537,NA,NA,NA
12,1537,NA,NA,NA
1,1538,NA,NA,NA
2,1538,NA,NA,NA
3,1538,NA,NA,NA
4,1538,NA,NA,NA
5,1538,NA,NA,NA
6,1538,NA,NA,NA
7,1538,NA,NA,NA
8,1538,NA,NA,NA
9,1538,NA,NA,NA
10,1538,NA,NA,NA
11,1538,NA,NA,NA
12,1538,NA,NA,NA
1,1539,NA,NA,NA
2,1539,NA,NA,NA
3,1539,NA,NA,NA
4,1539,NA,NA,NA
5,1539,NA,NA,NA
6,1539,NA,NA,NA
7,1539,NA,NA,NA
8,1539,NA,NA,NA
9,1539,NA,NA,NA
10,1539,NA,NA,NA
11,1539,NA,NA,NA
12,1539,NA,NA,NA
1,1540,NA,NA,NA
2,1540,NA,NA,NA
3,1540,NA,NA,NA
4,1540,NA,NA,NA
5,1540,NA,NA,NA
6,1540,NA,NA,NA
7,1540,NA,NA,NA
8,1540,NA,NA,NA
9,1540,NA,NA,NA
10,1540,NA,NA,NA
11,1540,NA,NA,NA
12,1540,NA,NA,NA
1,1541,NA,NA,NA
2,1541,NA,NA,NA
3,1541,NA,NA,NA
4,1541,NA,NA,NA
5,1541,NA,NA,NA
6,1541,NA,NA,NA
7,1541,NA,NA,NA
8,1541,NA,NA,NA
9,1541,NA,NA,NA
10,1541,NA,NA,NA
11,1541,NA,NA,NA
12,1541,NA,NA,NA
1,1542,NA,NA,NA
2,1542,NA,NA,NA
3,1542,NA,NA,NA
4,1542,NA,NA,NA
5,1542,NA,NA,NA
6,1542,NA,NA,NA
7,1542,NA,NA,NA
8,1542,NA,NA,NA
9,1542,NA,NA,NA
10,1542,NA,NA,NA
11,1542,NA,NA,NA
12,1542,NA,NA,NA
1,1543,NA,NA,NA
2,1543,NA,NA,NA
3,1543,NA,NA,NA
4,1543,NA,NA,NA
5,1543,NA,NA,NA
6,1543,NA,NA,NA
7,1543,NA,NA,NA
8,1543,NA,NA,NA
9,1543,NA,NA,NA
10,1543,NA,NA,NA
11,1543,NA,NA,NA
12,1543,NA,NA,NA
1,1544,NA,NA,NA
2,1544,NA,NA,NA
3,1544,NA,NA,NA
4,1544,NA,NA,NA
5,1544,NA,NA,NA
6,1544,NA,NA,NA
7,1544,NA,NA,NA
8,1544,NA,NA,NA
9,1544,NA,NA,NA
10,1544,NA,NA,NA
11,1544,NA,NA,NA
12,1544,NA,NA,NA
1,1545,NA,NA,NA
2,1545,NA,NA,NA
3,1545,NA,NA,NA
4,1545,NA,NA,NA
5,1545,NA,NA,NA
6,1545,NA,NA,NA
7,1545,NA,NA,NA
8,1545,NA,NA,NA
9,1545,NA,NA,NA
10,1545,NA,NA,NA
11,1545,NA,NA,NA
12,1545,NA,NA,NA
1,1546,NA,NA,NA
2,1546,NA,NA,NA
3,1546,NA,NA,NA
4,1546,NA,NA,NA
5,1546,NA,NA,NA
6,1546,NA,NA,NA
7,1546,NA,NA,NA
8,1546,NA,NA,NA
9,1546,NA,NA,NA
10,1546,NA,NA,NA
11,1546,NA,NA,NA
12,1546,NA,NA,NA
1,1547,NA,NA,NA
2,1547,NA,NA,NA
3,1547,NA,NA,NA
4,1547,NA,NA,NA
5,1547,NA,NA,NA
6,1547,NA,NA,NA
7,1547,NA,NA,NA
8,1547,NA,NA,NA
9,1547,NA,NA,NA
10,1547,NA,NA,NA
11,1547,NA,NA,NA
12,1547,NA,NA,NA
1,1548,NA,NA,NA
2,1548,NA,NA,NA
3,1548,NA,NA,NA
4,1548,NA,NA,NA
5,1548,NA,NA,NA
6,1548,NA,NA,NA
7,1548,NA,NA,NA
8,1548,NA,NA,NA
9,1548,NA,NA,NA
10,1548,NA,NA,NA
11,1548,NA,NA,NA
12,1548,NA,NA,NA
1,1549,NA,NA,NA
2,1549,NA,NA,NA
3,1549,NA,NA,NA
4,1549,NA,NA,NA
5,1549,NA,NA,NA
6,1549,NA,NA,NA
7,1549,NA,NA,NA
8,1549,NA,NA,NA
9,1549,NA,NA,NA
10,1549,NA,NA,NA
11,1549,NA,NA,NA
12,1549,NA,NA,NA
1,1550,NA,NA,NA
2,1550,NA,NA,NA
3,1550,NA,NA,NA
4,1550,NA,NA,NA
5,1550,NA,NA,NA
6,1550,NA,NA,NA
7,1550,NA,NA,NA
8,1550,NA,NA,NA
9,1550,NA,NA,NA
10,1550,NA,NA,NA
11,1550,NA,NA,NA
12,1550,NA,NA,NA
1,1551,NA,NA,NA
2,1551,NA,NA,NA
3,1551,NA,NA,NA
4,1551,NA,NA,NA
5,1551,NA,NA,NA
6,1551,NA,NA,NA
7,1551,NA,NA,NA
8,1551,NA,NA,NA
9,1551,NA,NA,NA
10,1551,NA,NA,NA
11,1551,NA,NA,NA
12,1551,NA,NA,NA
1,1552,NA,NA,NA
2,1552,NA,NA,NA
3,1552,NA,NA,NA
4,1552,NA,NA,NA
5,1552,NA,NA,NA
6,1552,NA,NA,NA
7,1552,NA,NA,NA
8,1552,NA,NA,NA
9,1552,NA,NA,NA
10,1552,NA,NA,NA
11,1552,NA,NA,NA
12,1552,NA,NA,NA
1,1553,NA,NA,NA
2,1553,NA,NA,NA
3,1553,NA,NA,NA
4,1553,NA,NA,NA
5,1553,NA,NA,NA
6,1553,NA,NA,NA
7,1553,NA,NA,NA
8,1553,NA,NA,NA
9,1553,NA,NA,NA
10,1553,NA,NA,NA
11,1553,NA,NA,NA
12,1553,NA,NA,NA
1,1554,NA,NA,NA
2,1554,NA,NA,NA
3,1554,NA,NA,NA
4,1554,NA,NA,NA
5,1554,NA,NA,NA
6,1554,NA,NA,NA
7,1554,NA,NA,NA
8,1554,NA,NA,NA
9,1554,NA,NA,NA
10,1554,NA,NA,NA
11,1554,NA,NA,NA
12,1554,NA,NA,NA
1,1555,NA,NA,NA
2,1555,NA,NA,NA
3,1555,NA,NA,NA
4,1555,NA,NA,NA
5,1555,NA,NA,NA
6,1555,NA,NA,NA
7,1555,NA,NA,NA
8,1555,NA,NA,NA
9,1555,NA,NA,NA
10,1555,NA,NA,NA
11,1555,NA,NA,NA
12,1555,NA,NA,NA
1,1556,NA,NA,NA
2,1556,NA,NA,NA
3,1556,NA,NA,NA
4,1556,NA,NA,NA
5,1556,NA,NA,NA
6,1556,NA,NA,NA
7,1556,NA,NA,NA
8,1556,NA,NA,NA
9,1556,NA,NA,NA
10,1556,NA,NA,NA
11,1556,NA,NA,NA
12,1556,NA,NA,NA
1,1557,NA,NA,NA
2,1557,NA,NA,NA
3,1557,NA,NA,NA
4,1557,NA,NA,NA
5,1557,NA,NA,NA
6,1557,NA,NA,NA
7,1557,NA,NA,NA
8,1557,NA,NA,NA
9,1557,NA,NA,NA
10,1557,NA,NA,NA
11,1557,NA,NA,NA
12,1557,NA,NA,NA
1,1558,NA,NA,NA
2,1558,NA,NA,NA
3,1558,NA,NA,NA
4,1558,NA,NA,NA
5,1558,NA,NA,NA
6,1558,NA,NA,NA
7,1558,NA,NA,NA
8,1558,NA,NA,NA
9,1558,NA,NA,NA
10,1558,NA,NA,NA
11,1558,NA,NA,NA
12,1558,NA,NA,NA
1,1559,NA,NA,NA
2,1559,NA,NA,NA
3,1559,NA,NA,NA
4,1559,NA,NA,NA
5,1559,NA,NA,NA
6,1559,NA,NA,NA
7,1559,NA,NA,NA
8,1559,NA,NA,NA
9,1559,NA,NA,NA
10,1559,NA,NA,NA
11,1559,NA,NA,NA
12,1559,NA,NA,NA
1,1560,NA,NA,NA
2,1560,NA,NA,NA
3,1560,NA,NA,NA
4,1560,NA,NA,NA
5,1560,NA,NA,NA
6,1560,NA,NA,NA
7,1560,NA,NA,NA
8,1560,NA,NA,NA
9,1560,NA,NA,NA
10,1560,NA,NA,NA
11,1560,NA,NA,NA
12,1560,NA,NA,NA
1,1561,NA,NA,NA
2,1561,NA,NA,NA
3,1561,NA,NA,NA
4,1561,NA,NA,NA
5,1561,NA,NA,NA
6,1561,NA,NA,NA
7,1561,NA,NA,NA
8,1561,NA,NA,NA
9,1561,NA,NA,NA
10,1561,NA,NA,NA
11,1561,NA,NA,NA
12,1561,NA,NA,NA
1,1562,NA,NA,NA
2,1562,NA,NA,NA
3,1562,NA,NA,NA
4,1562,NA,NA,NA
5,1562,NA,NA,NA
6,1562,NA,NA,NA
7,1562,NA,NA,NA
8,1562,NA,NA,NA
9,1562,NA,NA,NA
10,1562,NA,NA,NA
11,1562,NA,NA,NA
12,1562,NA,NA,NA
1,1563,NA,NA,NA
2,1563,NA,NA,NA
3,1563,NA,NA,NA
4,1563,NA,NA,NA
5,1563,NA,NA,NA
6,1563,NA,NA,NA
7,1563,NA,NA,NA
8,1563,NA,NA,NA
9,1563,NA,NA,NA
10,1563,NA,NA,NA
11,1563,NA,NA,NA
12,1563,NA,NA,NA
1,1564,NA,NA,NA
2,1564,NA,NA,NA
3,1564,NA,NA,NA
4,1564,NA,NA,NA
5,1564,NA,NA,NA
6,1564,NA,NA,NA
7,1564,NA,NA,NA
8,1564,NA,NA,NA
9,1564,NA,NA,NA
10,1564,NA,NA,NA
11,1564,NA,NA,NA
12,1564,NA,NA,NA
1,1565,NA,NA,NA
2,1565,NA,NA,NA
3,1565,NA,NA,NA
4,1565,NA,NA,NA
5,1565,NA,NA,NA
6,1565,NA,NA,NA
7,1565,NA,NA,NA
8,1565,NA,NA,NA
9,1565,NA,NA,NA
10,1565,NA,NA,NA
11,1565,NA,NA,NA
12,1565,NA,NA,NA
1,1566,NA,NA,NA
2,1566,NA,NA,NA
3,1566,NA,NA,NA
4,1566,NA,NA,NA
5,1566,NA,NA,NA
6,1566,NA,NA,NA
7,1566,NA,NA,NA
8,1566,NA,NA,NA
9,1566,NA,NA,NA
10,1566,NA,NA,NA
11,1566,NA,NA,NA
12,1566,NA,NA,NA
1,1567,NA,NA,NA
2,1567,NA,NA,NA
3,1567,NA,NA,NA
4,1567,NA,NA,NA
5,1567,NA,NA,NA
6,1567,NA,NA,NA
7,1567,NA,NA,NA
8,1567,NA,NA,NA
9,1567,NA,NA,NA
10,1567,NA,NA,NA
11,1567,NA,NA,NA
12,1567,NA,NA,NA
1,1568,NA,NA,NA
2,1568,NA,NA,NA
3,1568,NA,NA,NA
4,1568,NA,NA,NA
5,1568,NA,NA,NA
6,1568,NA,NA,NA
7,1568,NA,NA,NA
8,1568,NA,NA,NA
9,1568,NA,NA,NA
10,1568,NA,NA,NA
11,1568,NA,NA,NA
12,1568,NA,NA,NA
1,1569,NA,NA,NA
2,1569,NA,NA,NA
3,1569,NA,NA,NA
4,1569,NA,NA,NA
5,1569,NA,NA,NA
6,1569,NA,NA,NA
7,1569,NA,NA,NA
8,1569,NA,NA,NA
9,1569,NA,NA,NA
10,1569,NA,NA,NA
11,1569,NA,NA,NA
12,1569,NA,NA,NA
1,1570,NA,NA,NA
2,1570,NA,NA,NA
3,1570,NA,NA,NA
4,1570,NA,NA,NA
5,1570,NA,NA,NA
6,1570,NA,NA,NA
7,1570,NA,NA,NA
8,1570,NA,NA,NA
9,1570,NA,NA,NA
10,1570,NA,NA,NA
11,1570,NA,NA,NA
12,1570,NA,NA,NA
1,1571,NA,NA,NA
2,1571,NA,NA,NA
3,1571,NA,NA,NA
4,1571,NA,NA,NA
5,1571,NA,NA,NA
6,1571,NA,NA,NA
7,1571,NA,NA,NA
8,1571,NA,NA,NA
9,1571,NA,NA,NA
10,1571,NA,NA,NA
11,1571,NA,NA,NA
12,1571,NA,NA,NA
1,1572,NA,NA,NA
2,1572,NA,NA,NA
3,1572,NA,NA,NA
4,1572,NA,NA,NA
5,1572,NA,NA,NA
6,1572,NA,NA,NA
7,1572,NA,NA,NA
8,1572,NA,NA,NA
9,1572,NA,NA,NA
10,1572,NA,NA,NA
11,1572,NA,NA,NA
12,1572,NA,NA,NA
1,1573,NA,NA,NA
2,1573,NA,NA,NA
3,1573,NA,NA,NA
4,1573,NA,NA,NA
5,1573,NA,NA,NA
6,1573,NA,NA,NA
7,1573,NA,NA,NA
8,1573,NA,NA,NA
9,1573,NA,NA,NA
10,1573,NA,NA,NA
11,1573,NA,NA,NA
12,1573,NA,NA,NA
1,1574,NA,NA,NA
2,1574,NA,NA,NA
3,1574,NA,NA,NA
4,1574,NA,NA,NA
5,1574,NA,NA,NA
