"month","year","logan2013","bear2015","weber2014"
6,1883,22.8556431591117,19.7629293941628,19.0352101352752
7,1883,11.6974061777471,6.65818666752441,4.94302583331442
8,1883,6.96390841298757,2.00986125841947,2.46356423490282
9,1883,5.35924713110229,1.4451798991783,1.94009919037781
10,1883,4.63719235153866,1.45160010459191,1.89898701933137
11,1883,4.03648731708509,1.36960839447513,1.76465762334861
12,1883,3.6532431556626,1.27268332348824,1.56731941814777
1,1884,3.28961349121169,1.03083729463562,1.43432924285791
2,1884,3.26119233605001,1.01762044141304,1.46904391726697
3,1884,3.41927967699008,1.09965390115485,1.70397306722411
4,1884,5.98763153062605,2.78894468197966,3.99640945116617
5,1884,19.7929139432932,16.8904511809517,20.6479289906796
6,1884,24.0266511205892,24.045824431614,28.8236940552017
7,1884,13.0546628483756,9.94642626248718,8.5204805437647
8,1884,7.39648527696847,3.23451078029615,3.72223943260312
9,1884,5.81975426445572,2.12812154794555,2.7480830487607
10,1884,4.962587746661,1.76814112467738,2.33146060389676
11,1884,4.40707645450225,1.501186381305,2.10250262303657
12,1884,3.93465264160374,1.35850685740218,1.85137021518504
1,1885,3.46648636412849,1.1447666432367,1.65782220055832
2,1885,3.55614989508825,1.1254292768741,1.66425973840537
3,1885,3.9662136071309,1.25100086203785,1.98568177428554
4,1885,9.35595366971791,2.78894468197966,4.83951527767627
5,1885,23.6077874820235,17.6319737191322,24.5167619710428
6,1885,29.092959944159,28.782480631506,34.3482292305378
7,1885,15.2377980007176,10.3964168417828,11.2694506546316
8,1885,8.53350019207962,3.54827662507352,4.58597513340127
9,1885,6.80388163804441,2.45471658795455,3.11352128473741
10,1885,5.74508264019577,1.86862909870554,2.52475150334386
11,1885,5.02775801358169,1.58853253455206,2.11457181666948
12,1885,4.23923585065517,1.32249800292515,1.79740824212257
1,1886,3.68178848792752,1.21960379769573,1.63692522504621
2,1886,3.32606032039546,1.16936645783961,1.63019754828257
3,1886,3.44909634225757,1.2386034252239,1.79197473780487
4,1886,5.26541943168562,2.78894468197966,3.76570399245369
5,1886,14.3485481774226,17.7017201192072,19.6160791105904
6,1886,13.4007570659603,18.7800876585296,18.2349849343041
7,1886,7.06976060353628,6.05342164502437,5.04984572578696
8,1886,5.18336578506138,2.41831749753944,3.02136603827786
9,1886,4.15128153271659,1.9960714751193,2.2978463998429
10,1886,3.71342065845089,1.39264357844609,1.88125328198858
11,1886,3.32836317312528,1.28949654328362,1.74014806954585
12,1886,3.16979064611314,1.2071916570757,1.5657284589913
1,1887,2.87897993620287,1.06925712581715,1.37419845495637
2,1887,2.82845298521557,1.03243056992556,1.39126444640556
3,1887,3.30180174104542,1.12933593256172,1.65430464347792
4,1887,6.74877491422905,2.78894468197966,4.09270246274457
5,1887,14.1167135987471,14.4103140934775,16.562030759044
6,1887,14.0778717657313,16.6819071840359,15.9992054358677
7,1887,7.17877380732291,4.60076575880576,4.2635921291351
8,1887,5.02275278436457,1.80655389797041,2.68584837849517
9,1887,4.10480878522033,1.65394298504205,2.13325740202278
10,1887,3.61854707160586,1.09551432681802,1.6785060724782
11,1887,3.18266694237281,1.13201442227736,1.57073231065189
12,1887,2.93816897830517,1.01822668179461,1.37693513010993
1,1888,2.57202397757526,0.951632237304814,1.29428177537364
2,1888,2.52114407216052,0.921214667604307,1.31313200027591
3,1888,2.55389028909466,0.923493708677001,1.40491170006958
4,1888,3.89576375003395,2.78894468197966,3.51602992492993
5,1888,9.01503859984067,13.6007055819156,15.7263875157622
6,1888,7.24375627382914,11.6526717699051,13.4606069417313
7,1888,3.95029681378905,2.97751276001462,3.70424700474315
8,1888,3.33299893387859,1.72726396305948,2.42442195547806
9,1888,2.85399804669348,1.30716161783234,1.89270613582342
10,1888,2.61465698873153,0.88884091412613,1.60531581742401
11,1888,2.44417840038584,1.01216004146507,1.46213537280658
12,1888,2.28052172913232,0.914742790734952,1.26118290200833
1,1889,2.08985692830527,0.949926619125259,1.2151998614947
2,1889,2.01484168845822,0.903149786368227,1.24827968557953
3,1889,2.18341211767633,0.906806874458702,1.33803958481769
4,1889,3.77747656446892,2.78894468197966,3.61951771651906
5,1889,7.70131455832793,11.7264691582179,13.1118167058188
6,1889,5.57252179906361,11.3715933695423,9.85431809406865
7,1889,2.97614211864591,1.82251859106336,2.54324778595661
8,1889,2.67518789230155,1.12826510993815,1.8250568580498
9,1889,2.29413755535117,1.18265407491718,1.51779542740757
10,1889,2.16543044913679,0.948828934769929,1.52408014764996
11,1889,2.07141975230211,0.995458896985341,1.46877383172037
12,1889,2.09260968747517,0.9644287446651,1.25466120248053
1,1890,2.04858202622382,0.891277079789735,1.25388743626766
2,1890,2.21193346215491,0.874915687915981,1.33249966913212
3,1890,2.7555171076263,1.02963742886708,1.67808119299307
4,1890,7.32134403645827,2.78894468197966,4.45455201297839
5,1890,15.9327145232245,13.9847640844317,19.324991507042
6,1890,19.8674811154269,17.4641538362247,23.9068341950403
7,1890,10.2200043600998,5.28441895127953,6.62526695104926
8,1890,5.87459705236613,1.87708922879929,3.00112425131335
9,1890,4.73363198467992,1.34548411627256,2.28474310489783
10,1890,4.06246937100685,1.19216019264957,2.03399399544196
11,1890,3.60707494296213,1.17794875469806,1.87510832221418
12,1890,3.18807125810301,1.02301794048512,1.61801415990513
1,1891,3.06375571166763,0.994146915336024,1.5112299270089
2,1891,3.0922396929182,0.954937819243181,1.51428411525752
3,1891,3.30841657832137,0.959469954385697,1.73811879134588
4,1891,6.82617211588384,2.78894468197966,4.15336720426298
5,1891,17.7834184954037,13.5722122083883,19.3357335018178
6,1891,20.4076779486536,13.5797643173612,31.6006409744508
7,1891,10.7609529966211,3.79045552102472,10.2654822028042
8,1891,6.48203496742641,2.07475507340158,4.10526066620567
9,1891,5.18057948806502,1.67389730509328,2.75491742012437
10,1891,4.48147534389753,1.1246463254639,2.13367617225043
11,1891,3.99061172489824,1.1203095591339,1.89200773757678
12,1891,3.54808031919059,1.00601831161325,1.59040485140025
1,1892,3.32569266665846,0.972818266396022,1.61984817163176
2,1892,3.15676756497456,0.93240416087712,1.5895103864373
3,1892,3.47123683865217,0.933368247455981,1.75000795234324
4,1892,7.10074794557312,2.78894468197966,4.21568361572286
5,1892,16.399770172225,14.6532471399035,15.5891665505996
6,1892,16.6555546657224,14.2829272854067,19.0760772951118
7,1892,8.67721219197806,3.14336941384084,5.45960344463952
8,1892,5.79909299296827,1.67294031096767,2.85633547114012
9,1892,4.62657609916789,1.47129552927905,2.0901395246756
10,1892,4.09170264335196,1.21484491670638,1.78831831353458
11,1892,3.62480834709947,1.17208042083836,1.60165222757533
12,1892,3.30285029590455,1.06232552228416,1.39326449912455
1,1893,3.22540974759646,0.991969268876444,1.36939110530329
2,1893,2.94406854131665,0.952188955678549,1.37470953080093
3,1893,3.34449570449382,1.09503755751037,1.54544255142508
4,1893,6.95086202814548,2.78894468197966,3.81026009038304
5,1893,15.0783188815755,14.6828859788617,12.2940490383133
6,1893,15.4020047970716,15.5870664764482,9.71070822283156
7,1893,7.67092374567531,3.69429542115724,2.44322866597276
8,1893,5.27222611054552,1.47585588881253,1.9083961824965
9,1893,4.15933921979686,1.2557681363243,1.64652458256084
10,1893,3.7017019157169,1.26891524385736,1.50250794524934
11,1893,3.28250582093081,1.2105085624605,1.4182053543443
12,1893,3.09856090732075,1.12694711333702,1.2890689985198
1,1894,2.94479473323329,0.958511760598611,1.28755626753354
2,1894,2.89246905828057,0.940073030927062,1.32521033916998
3,1894,3.20280726872271,1.05359977689503,1.56814433918515
4,1894,6.9508093457194,2.78894468197966,4.45071305488221
5,1894,15.831397198547,16.1798713894562,16.5233949329657
6,1894,17.0301185620731,18.2185591410995,13.9406636816451
7,1894,9.00913717669157,5.24497908824273,3.76477593141441
8,1894,5.66992664126195,1.90632299750594,2.32864934605935
9,1894,4.58208117930372,1.25368157536117,1.94544206776177
10,1894,4.02658088450415,1.34164219152991,1.91405433673448
11,1894,3.61717101110641,1.27030332684365,1.74950463474298
12,1894,3.28807054025569,1.09159347813864,1.58465026632972
1,1895,3.13842709290144,1.07973340718903,1.477897057774
2,1895,3.10799685188885,1.03633856892639,1.5034183179137
3,1895,3.5314668096658,1.09760173239153,1.79906989086744
4,1895,8.05291001392585,2.78894468197966,4.75229418064118
5,1895,18.1869778984447,15.2476752927381,18.2543754393519
6,1895,20.481738312783,18.7552222977789,26.5818689951086
7,1895,10.7508835837265,5.18895518069507,8.18571101473932
8,1895,6.53225800710932,2.08522272453476,3.55940340799654
9,1895,5.23987429148321,1.44363022730316,2.54683945322188
10,1895,4.54257130256093,1.28006794905753,2.25346496719855
11,1895,4.00843145632474,1.256670202781,1.92775278232235
12,1895,3.52348209516782,1.13155359052769,1.64987404596521
1,1896,3.4715460884739,1.09921070786424,1.61263680618466
2,1896,3.16374279271857,1.04929917759687,1.58032577989694
3,1896,3.5310546586478,1.11048613288509,1.74502114330763
4,1896,7.21806295906376,2.78894468197966,3.85952521296581
5,1896,16.4543275615596,16.3099781988291,16.2219867783399
6,1896,17.152071645491,17.7610514596764,20.2511585854775
7,1896,8.62493036118858,4.52358484514335,6.36857986844592
8,1896,5.76206993066488,1.79726425213936,3.31273206250189
9,1896,4.57418909485405,1.35483523886463,2.44716544995665
10,1896,4.04610392188529,1.29050007238187,2.12508630674526
11,1896,3.57551573510208,1.26673968184099,1.90434595202542
12,1896,3.44343280572396,1.22114034468694,1.72176452236785
1,1897,2.9725974674796,1.0663367511324,1.53126712019589
2,1897,2.79385803450172,1.02673386632383,1.59435026702262
3,1897,3.0413708921319,1.18997637838119,1.87067236942309
4,1897,5.28727420419331,2.78894468197966,4.30543230836553
5,1897,13.5993078085361,17.4919198253575,22.0006667549862
6,1897,13.3402744295653,17.7061688692177,25.9961563742241
7,1897,7.11618905449618,4.80375455203013,7.80918776204648
8,1897,4.92482749205888,2.16329984882834,3.59476768659571
9,1897,4.02432428607034,1.37933016136002,2.61890046181285
10,1897,3.57104363592215,1.32879058659019,2.28710320246454
11,1897,3.27297821469584,1.28088261548102,2.08680830755637
12,1897,3.02558843148982,1.22321682390601,1.83305468408912
1,1898,2.90509954347242,1.08015850202837,1.75948708879779
2,1898,2.99980133652513,1.04785297701552,1.75617754417018
3,1898,3.42427414367316,1.07479107457355,2.03559974589699
4,1898,8.33880607833567,2.78894468197966,4.88014462307862
5,1898,18.6253977227113,18.0429577946881,23.1812024364992
6,1898,21.6144060426825,21.9365623523792,34.8201167987401
7,1898,11.4114897588294,6.61915932209331,11.0252322131327
8,1898,6.77502982270255,2.5152789086276,4.34659999826691
9,1898,5.50100147184886,1.45193959490735,2.89900536747659
10,1898,4.73585050780119,1.32761541839648,2.47853670214891
11,1898,4.18146741072666,1.29029840095217,2.10661834477897
12,1898,3.64555618707966,1.19459360088824,1.82097062411182
1,1899,3.39425734740305,1.1778020799009,1.69679401263804
2,1899,3.08751567605536,1.12306893606051,1.65072631946122
3,1899,3.43702836661045,1.20540536577135,1.85535267446661
4,1899,5.60890884152156,2.78894468197966,4.03527496085269
5,1899,14.1285507853045,15.5862731079305,13.7521895309885
6,1899,14.0461369545802,21.2004619380067,18.9831132094282
7,1899,7.50098377591867,6.71869581860195,5.13550072724096
8,1899,5.16862836341946,2.03947612284143,2.84303209061815
9,1899,4.1484062015032,1.31816064955544,2.22353224103369
10,1899,3.67209931152765,1.16591303405314,1.79141396888206
11,1899,3.24857204934339,1.24121368942192,1.65639151234496
12,1899,3.0287108892952,1.17819840520654,1.50389486254157
1,1900,2.82354939950864,1.02327722090706,1.38479189699805
2,1900,2.7739301567129,0.99336030002114,1.38088759868624
3,1900,3.14286360613992,1.01955758775377,1.58661325982175
4,1900,7.50467350387158,2.78894468197966,4.81496820040906
5,1900,14.8934694266187,14.4692096848767,13.4424973778608
6,1900,14.2132255533727,15.7564057811305,13.5641318363095
7,1900,7.47869568710315,3.7244811093106,3.79351660721847
8,1900,5.05282281011174,1.54275660453121,2.15884621469846
9,1900,4.20886850145247,0.791921601391251,1.71645594202252
10,1900,3.72087955638602,1.00782836349049,1.70996878637374
11,1900,3.39866710607859,1.08012389457653,1.55939429168697
12,1900,2.98701220569844,0.887272657456944,1.401329048475
1,1901,2.70717604319729,0.976578716231634,1.25298701282262
2,1901,2.63714781479733,0.957340171433554,1.2735932573297
3,1901,2.78569265231712,1.07511128957422,1.42169614723169
4,1901,4.19536144261709,2.78894468197966,3.64428722222993
5,1901,11.5094242707615,13.6777876192492,14.4048574914117
6,1901,10.6984398835922,19.8253874346186,12.7164346238316
7,1901,5.90069512923815,5.90134856255337,3.51999496864859
8,1901,4.20652017397009,2.10019956589993,2.39792329380002
9,1901,3.52152756580311,1.41290654283004,1.98179000415826
10,1901,3.1348345724247,1.07050638019441,1.67374508859217
11,1901,2.90089993231717,1.15630415454373,1.5253979838148
12,1901,2.72412188530485,1.03992886051942,1.33054209342972
1,1902,2.69443233675337,1.0580932857573,1.30696935050077
2,1902,2.63452204680025,1.01100875190503,1.3376034439714
3,1902,3.12341748639853,1.12529460647564,1.62537535862809
4,1902,7.87966311780218,2.78894468197966,4.47255487016791
5,1902,14.8607958572445,14.462888890818,16.0399367319662
6,1902,15.5467957572832,13.9747178206416,15.1972413138814
7,1902,7.76964704072155,3.05659110838117,4.4322266895192
8,1902,5.10263452831942,1.25930400638181,2.55412545572336
9,1902,4.14785004311642,0.901410395620734,2.01956280941365
10,1902,3.67453106891873,0.997653155644518,1.90440027307277
11,1902,3.28716829874216,1.10952022378564,1.74607564292832
12,1902,3.11371900001456,1.01399615745856,1.5514972619272
1,1903,2.78562683509134,0.950778575760736,1.38545061296707
2,1903,2.76747805358767,0.92147133906304,1.42214530751634
3,1903,2.94171021393422,0.94859043786653,1.65489060899069
4,1903,6.08163886329346,2.78894468197966,4.24885739712632
5,1903,15.3144979950872,13.941154111437,19.5429191549589
6,1903,16.6073715477714,14.6185300663108,29.6296486993294
7,1903,8.82756438533064,4.14949175930622,9.41869998150462
8,1903,5.57369212811338,1.90941687505598,3.68390636876861
9,1903,4.50479972589067,1.13458822700247,2.52396700380759
10,1903,3.94757690281361,1.0371201806272,2.23294701017983
11,1903,3.58831644757195,1.06877768321794,1.97134817981702
12,1903,3.21543103047283,1.00733538384849,1.66740248128556
1,1904,2.94976953678644,0.980191704151021,1.55437890324878
2,1904,2.93786605444103,0.962464230368188,1.54317553184162
3,1904,3.46513275573812,1.08770204153499,2.005096915073
4,1904,7.05275927765181,2.78894468197966,5.20959417340897
5,1904,17.3174204990614,13.7032242060739,18.2075371088589
6,1904,19.5656407261399,23.5955812009479,29.7042002491687
7,1904,10.6968479477276,7.42269834568745,8.48438305167633
8,1904,6.27968858002196,1.94092497247592,3.53187674515113
9,1904,5.04812221949566,1.37087264609677,2.63281319588424
10,1904,4.3638822350979,1.28364400950549,2.3103301467482
11,1904,3.82783727884446,1.33476505216458,2.0045286635796
12,1904,3.46551717999549,1.12092447714569,1.71206021452996
1,1905,3.29700642672587,1.12622719271963,1.59629560589651
2,1905,3.24159942739495,1.06284930644952,1.56606858992607
3,1905,3.70682863709572,1.01836450077809,1.8167959576162
4,1905,8.75154835460601,2.78894468197966,4.55722667030213
5,1905,22.4981100689225,13.2274039488818,16.5655542899098
6,1905,27.2146783567655,13.7018960754598,30.7175590867988
7,1905,14.2046574380674,3.81768529375335,9.73663403652631
8,1905,7.96155996170703,1.88782663144462,3.74306741950211
9,1905,6.20839838645647,1.41309581993421,2.64370405070372
10,1905,5.301766322628,1.2596571506849,2.42809805599002
11,1905,4.63214185458459,1.22909538607949,2.10282702600597
12,1905,4.08450642775873,1.14769026749812,1.77475689775425
1,1906,3.59678955610316,1.00009582721373,1.61443776123906
2,1906,3.55826734792218,0.983832424242815,1.58381997210253
3,1906,3.87243686519705,1.01060225193332,1.94650301716545
4,1906,7.69988683420575,2.78894468197966,4.95409485264718
5,1906,22.9071046617826,13.5760763928979,19.5318379830364
6,1906,28.2774940944828,27.804334196108,42.8537440700872
7,1906,15.5558669144965,10.3639664119221,13.668284486043
8,1906,8.45366910560308,3.05862569036189,4.60032912852679
9,1906,6.58850666084023,2.39873641922424,3.16425093885064
10,1906,5.60252591238117,1.98673430832999,2.73738236545275
11,1906,4.87732112505231,1.62032554113477,2.33200595754161
12,1906,4.21584741436097,1.38859870602593,1.94189143410171
1,1907,4.0286755505882,1.25589353507946,2.03525637392653
2,1907,3.99770268494794,1.21068166771238,1.95298294449869
3,1907,4.46601412688347,1.1542953777483,2.30247320132614
4,1907,10.1618987815643,2.78894468197966,5.77588772761205
5,1907,26.0356092879608,17.8124037884123,21.4678901416626
6,1907,31.3408991266615,32.0997514593644,46.2145917071243
7,1907,17.1778704935896,10.8224428290559,15.1134944478209
8,1907,9.35676193585934,3.46925480888741,5.11818253651743
9,1907,7.38773572273167,2.54019612458476,3.39937239563965
10,1907,6.27590486365519,2.19109861416312,3.15811365492056
11,1907,5.42099067511923,1.7467057340797,2.53735273802738
12,1907,4.5846641841141,1.45285750900845,2.17162292747164
1,1908,4.26312628535588,1.295226842866,2.06111684094132
2,1908,4.02927823521634,1.24233105588391,1.95428848877225
3,1908,4.33938296818413,1.14751674600825,2.22883857392454
4,1908,8.51441427539822,2.78894468197966,5.80935121905348
5,1908,21.897230514031,18.4317682474379,18.5313950866668
6,1908,22.4803439247893,27.4094887738429,32.0504376655554
7,1908,12.6801695071058,8.10288458960865,9.89383838431452
8,1908,7.63191852168719,2.89188869644536,3.91869175870174
9,1908,6.13769156562896,2.07693213063946,2.82134117509225
10,1908,5.33959277200797,1.93935884973935,2.90005048179786
11,1908,4.7169916011122,1.58800781720854,2.42268987538537
12,1908,4.10765057135158,1.26634944557189,2.16185840588378
1,1909,4.0287650530445,1.24489541089541,1.95558288561674
2,1909,3.83319888335846,1.1905883096777,1.94764128345939
3,1909,4.1928233979251,1.09254923798426,2.2247622178452
4,1909,9.46258641120841,2.78894468197966,5.52875230447772
5,1909,21.9185947722261,20.2408233388194,22.4149072941146
6,1909,23.2633746971499,23.2128182456898,33.5488307415292
7,1909,12.4190884532247,6.45121143749534,9.47040343211475
8,1909,7.69247862149258,2.42238877175964,3.73546223299937
9,1909,6.06310830964738,1.66636642579475,2.61718062160146
10,1909,5.29133244793317,1.63459747764815,2.78500879922111
11,1909,4.60864897482105,1.44187451982341,2.39435295885086
12,1909,4.00821280228449,1.22287177779972,2.15422661583024
1,1910,3.82900337510152,1.17369611545061,1.90371028987886
2,1910,3.55678267897877,1.11542559320301,1.91222227885748
3,1910,4.2137254915485,1.16297693059513,2.39049173672866
4,1910,9.75965277676623,2.78894468197966,6.20999820306295
5,1910,19.0523937529366,19.2598256713951,21.3554776138245
6,1910,19.1225969298871,16.8780865507286,27.8856427200802
7,1910,10.1113062193975,4.05263397212001,7.20475058045416
8,1910,6.69427411099046,1.74922733390712,3.16492483344403
9,1910,5.3302418216695,1.2080434156105,2.40065796938936
10,1910,4.6931990197919,1.33661713704575,2.5338039474409
11,1910,4.05544312279107,1.27121840838014,2.19329234096178
12,1910,3.45917815897701,1.08548472598466,1.95867539109892
1,1911,3.41045983127723,1.03585365753728,1.75940122166644
2,1911,3.24971127545,0.99644015478717,1.75632828895237
3,1911,3.60051453474886,1.02179827152731,2.15088811140024
4,1911,7.75219960601396,2.78894468197966,5.99773723450213
5,1911,15.2319521863591,17.5769643845196,19.6789083423343
6,1911,14.2369168456711,15.8018456547996,24.5919175705926
7,1911,7.8445626068835,3.61960461495574,6.6612930698405
8,1911,5.40000893678776,1.63853336333402,2.94511027111681
9,1911,4.42339876930934,1.02433967607052,2.23033486823431
10,1911,3.96113964554783,1.23752560593774,2.43988052690811
11,1911,3.53906784544999,1.19836187385039,2.09220408471426
12,1911,3.06395350800504,1.00783041987422,1.84679566933205
1,1912,3.1077625170673,1.07789573684357,1.75292478601247
2,1912,3.01676334626369,1.02679212593818,1.73736878086991
3,1912,3.38008388536376,0.992128017870379,1.94869560555882
4,1912,6.91451615947657,2.78894468197966,4.83522685520779
5,1912,16.5391013554544,16.4626107821159,18.1286382253121
6,1912,17.0902884838463,18.3216976685723,25.9823255116709
7,1912,9.33718253886401,4.33912684941324,7.50304009914717
8,1912,5.93069613706505,1.92760331486732,3.31980751447286
9,1912,4.78639198122218,1.38892784675276,2.44149856370514
10,1912,4.21736786279684,1.3190545972825,2.46361770223574
11,1912,3.7595322168892,1.28988760556759,2.12776571566173
12,1912,3.40332011171924,1.17454011489098,1.86201776363745
1,1913,3.40102752265948,1.02880596254264,1.85122110440113
2,1913,3.44965942183203,0.992876692888859,1.80348920127663
3,1913,3.8614415779997,0.830896457297036,2.06756230551714
4,1913,9.95379469561008,2.78894468197966,5.94385393757
5,1913,22.0837073166068,17.9954217211562,19.6865355735948
6,1913,24.3737700401289,17.5951710856561,31.697089156834
7,1913,13.4073430216759,4.22605015297333,9.20334224840374
8,1913,7.72257157607541,1.90881630267793,3.46344732087044
9,1913,6.18621128550756,1.19514898583337,2.46408284526542
10,1913,5.36974694694786,1.38883830188076,2.81118179575166
11,1913,4.70727764997935,1.25367079963869,2.38870800653148
12,1913,4.06985681351321,1.06171783656846,2.12651989659154
1,1914,3.97169131987973,1.08971226112765,2.1614660032081
2,1914,3.83182581033774,1.05401607973908,2.11547952366133
3,1914,4.33539317291383,0.994179441600588,2.42253929311254
4,1914,12.5905429657693,2.78894468197966,6.90590738415505
5,1914,22.181850460575,22.7120184942187,25.0769263660823
6,1914,22.7471960573849,24.8564333938188,31.7271404690354
7,1914,12.1665154627587,5.07261359315903,9.82901715262303
8,1914,7.66306581588518,2.15099484279893,3.81759184366654
9,1914,6.21122570976014,1.06836769477342,2.610034334093
10,1914,5.47109543319069,1.59636927028701,3.14377106608336
11,1914,4.80121998227798,1.46639310621007,2.50319525940387
12,1914,3.97620848221874,1.17288036771211,2.24569676875492
1,1915,3.71508104304046,1.24766566516541,1.96469235786502
2,1915,3.29375132750433,1.16239494948711,1.94920580239269
3,1915,3.58031915822547,1.08553619889649,2.20002498412361
4,1915,6.61921236315679,2.78894468197966,5.77996654962369
5,1915,13.8802747354615,18.0809730851455,17.3249388096926
6,1915,11.1926201850291,15.6209410608252,23.5773491690109
7,1915,6.30699530581954,3.03569563569358,6.16220911008474
8,1915,4.85401916848835,1.71740577043747,2.71727342172544
9,1915,3.9543930790334,1.25615296754114,2.06749402708622
10,1915,3.62324793700787,1.413785926187,2.46390053731868
11,1915,3.28263740019675,1.25570789292177,2.14330070257202
12,1915,2.87623290074256,1.11064893843456,1.90678699032057
1,1916,3.08203879648997,1.06681618071097,1.78631954854236
2,1916,3.0817529319764,1.03098546568314,1.79691174519865
3,1916,3.69044746622569,0.976798661913354,2.13501595479731
4,1916,9.74670980838192,2.78894468197966,6.06308408831907
5,1916,20.3538398903596,16.9311822536408,18.0607836708301
6,1916,22.0525156237545,23.6986782956913,28.8864822041699
7,1916,11.8886722907116,5.82887830298391,7.46357571736671
8,1916,7.09672956986366,1.95907713193652,2.89165204065913
9,1916,5.66888383188935,1.29999133598101,2.17103110518831
10,1916,4.92335751170588,1.49821609821315,2.5226489064475
11,1916,4.31338771002843,1.35376568573311,2.24606175506576
12,1916,3.62592793287287,1.06390522652122,2.00983248733377
1,1917,3.75368192258812,1.14148563280042,1.79709331074794
2,1917,3.56423143862568,1.08009407599319,1.83311809078641
3,1917,4.04812219914551,0.986471221665593,2.15609959751074
4,1917,9.62253814181022,2.78894468197966,5.02169899191648
5,1917,21.1766656440236,17.6371385574613,20.6462429573171
6,1917,24.802370261061,15.1177542803937,34.4346315432381
7,1917,12.7533553323238,5.03578032276729,8.41556964613767
8,1917,7.9000636325206,1.94028967206885,3.23239462193763
9,1917,6.00512949337449,1.32899543073897,2.31699892155906
10,1917,5.21131540943463,1.16142820738222,2.34086218161625
11,1917,4.38356050635494,1.14869265492255,2.07308203910374
12,1917,3.65723457227565,1.06770470481131,1.83400095282662
1,1918,3.54683599364788,0.985674440926781,1.75548458391389
2,1918,3.23608331132648,0.946959852499679,1.77303622630281
3,1918,3.67001372965972,0.995534088235158,2.14853190313871
4,1918,6.93908933922233,2.78894468197966,5.65865926461133
5,1918,14.3969183457625,17.7413677520009,16.7373670576139
6,1918,13.0484729625374,13.6580640947442,18.2752376961406
7,1918,7.1893327187796,3.33790061067988,3.81375018551951
8,1918,5.2385937044861,1.44106681786231,2.08159159993727
9,1918,4.20868065244423,0.819761538990753,1.81893592572749
10,1918,3.77532470994993,1.03754478934513,2.14953778885133
11,1918,3.32069803036015,1.09850299547892,1.92764314871465
12,1918,2.80998160574869,0.931046975768587,1.75675421171983
1,1919,2.82796484405893,0.99786739277329,1.52088063047408
2,1919,2.66941048635767,0.947522723001137,1.61491942245028
3,1919,3.17780577069896,1.03353630576207,1.95466535151996
4,1919,8.40174485733832,2.78894468197966,5.30530348611816
5,1919,15.195970145291,16.320870496576,20.904498828826
6,1919,14.9993341760863,12.2411423217274,21.5434911913187
7,1919,7.56267496802765,2.25196726083919,5.46823067840602
8,1919,5.33548450013282,1.27999464282757,2.48870449317976
9,1919,4.25578001120574,0.8031760416306,1.92420965967124
10,1919,3.80540841836253,1.09664191078059,2.26414806163473
11,1919,3.39857959166974,1.13284753539589,2.05122097904238
12,1919,2.9124497838549,1.03640791259769,1.78087151126958
1,1920,2.63551695176611,0.957390689213663,1.50253986149705
2,1920,2.59326510975034,0.929977593648334,1.57881595306971
3,1920,2.93397766771351,0.966940448400465,1.91536083928825
4,1920,5.96743678354183,2.78894468197966,4.30116762840855
5,1920,16.3290097282886,14.2100812390393,22.6208616974164
6,1920,19.9126574505636,17.9272362862015,43.0944399288666
7,1920,10.5748382246994,7.42066472006786,11.6725626718277
8,1920,6.41162238664668,2.5167764321028,3.83810310687134
9,1920,4.95673514811945,1.7023885827204,2.65914431059336
10,1920,4.28432595611866,1.44634444328639,2.42807220340201
11,1920,3.74773893344971,1.31009702128731,2.19339501143687
12,1920,3.17168736815097,1.23157141238152,1.8400506153829
1,1921,3.05160995990776,1.11442444434316,1.86566369729211
2,1921,2.97137096662958,1.07343679617305,1.88202207248454
3,1921,3.52130417772942,1.15263378730215,2.26009899150462
4,1921,7.14312445548609,2.78894468197966,4.86157174078593
5,1921,18.2915823231737,17.4168891710929,22.3949182860298
6,1921,21.6114768435322,24.2109475958074,39.9255918758993
7,1921,11.5920224995382,8.79381576692114,10.9372344362441
8,1921,6.95318958646815,2.8625620565905,4.08652375900389
9,1921,5.459335942379,2.10688613800801,2.93181610134799
10,1921,4.69629022633877,1.78607842005608,2.65961645961318
11,1921,4.05998365202481,1.5436788573778,2.32632855412009
12,1921,3.48091736233785,1.40415206915284,2.01316828340115
1,1922,3.41442279791792,1.23591317774628,1.83606089685214
2,1922,3.15350969592426,1.17014359716432,1.87792320654486
3,1922,3.69104045495617,1.26581993428607,2.25365314477805
4,1922,7.78136255045716,2.78894468197966,4.67294248545327
5,1922,18.489588689266,18.9050655216829,23.0101457416008
6,1922,20.9741771010806,19.6121975284541,34.3898946031014
7,1922,10.7123314717496,6.51734790957063,9.20120176503919
8,1922,6.80023395894233,2.37602987011643,3.73927515600146
9,1922,5.241636537741,1.93829119340865,2.67189705737724
10,1922,4.57202273008772,1.71683096995305,2.3870660562344
11,1922,3.93895569831726,1.43888348450732,2.18470438398591
12,1922,3.52293892743627,1.40532274881505,1.93599135976329
1,1923,3.22620529149245,1.11280577766167,1.74213008260646
2,1923,3.17260413854479,1.08672486789183,1.75094066265754
3,1923,3.68098060386677,1.23839246770174,2.13264049272433
4,1923,7.7353330052159,2.78894468197966,4.83718865983919
5,1923,19.1710025008224,17.8960037074257,21.9750673725702
6,1923,22.9531726768725,25.2549855711658,31.681592469978
7,1923,12.187175811177,9.9417245446423,8.85707827190423
8,1923,7.21992283081681,3.03724518509739,3.77879819239848
